"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-24 18:16:41",1764008201104,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",-1,"gmsck-1764008199979-b8fff2b30f95","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  override existing env vars with { override: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  specify custom .env file path with { path: '/custom/path/.env' }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: 🔄 add secrets lifecycle management: https://dotenvx.com/ops
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🔐 prevent building .env in docker: https://dotenvx.com/prebuild
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVHA1WHRCQPF9KDHECKV4FX","",-1
"2025-11-24 18:16:40",1764008200081,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",500,"gmsck-1764008199979-b8fff2b30f95","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1004,"iad1",145,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVHA1WHRCQPF9KDHECKV4FX","",1
"2025-11-24 18:16:35",1764008195118,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",-1,"v57np-1764008193978-7d03e29a8308","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  enable debug logging with { debug: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  load multiple .env files with { path: ['.env.local', '.env'] }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🗂️ backup and recover secrets: https://dotenvx.com/ops
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9W117GE04N244WRVA89H","",-1
"2025-11-24 18:16:34",1764008194081,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",500,"v57np-1764008193978-7d03e29a8308","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1018,"iad1",144,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9W117GE04N244WRVA89H","",1
"2025-11-24 18:16:31",1764008191348,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",-1,"m55lf-1764008190189-4c871c89b179","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  specify custom .env file path with { path: '/custom/path/.env' }
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: 🔐 prevent building .env in docker: https://dotenvx.com/prebuild
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  enable debug logging with { debug: true }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9RAJ8NJJHK31QF98NX3F","",-1
"2025-11-24 18:16:30",1764008190290,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",500,"m55lf-1764008190189-4c871c89b179","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1040,"iad1",144,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9RAJ8NJJHK31QF98NX3F","",1
"2025-11-24 18:16:28",1764008188956,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",-1,"8pbnp-1764008187816-e466f54a267e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🔐 encrypt with Dotenvx: https://dotenvx.com
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: 🔐 encrypt with Dotenvx: https://dotenvx.com
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9P0JBZ1B53DANY1T83JX","",-1
"2025-11-24 18:16:27",1764008187922,"inventory.apexitsolutions.co/api/api/settings/business/public","GET","",500,"8pbnp-1764008187816-e466f54a267e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1020,"iad1",145,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9P0JBZ1B53DANY1T83JX","",1
"2025-11-24 18:16:25",1764008185142,"inventory.apexitsolutions.co/api/api/login","POST","",-1,"tlr2r-1764008183984-e26710913542","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  specify custom .env file path with { path: '/custom/path/.env' }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  specify custom .env file path with { path: '/custom/path/.env' }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 📡 add observability to secrets: https://dotenvx.com/ops
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9J8YW3GNRVCB7S4N0X3M","",-1
"2025-11-24 18:16:24",1764008184094,"inventory.apexitsolutions.co/api/api/login","POST","",500,"tlr2r-1764008183984-e26710913542","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1027,"iad1",145,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9J8YW3GNRVCB7S4N0X3M","",1
"2025-11-24 18:16:19",1764008179209,"inventory.apexitsolutions.co/api/api/login","POST","",-1,"j2s97-1764008177978-8bbc415df603","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  enable debug logging with { debug: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🔐 prevent committing .env to code: https://dotenvx.com/precommit
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: 👥 sync secrets across teammates & machines: https://dotenvx.com/ops
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🔐 prevent building .env in docker: https://dotenvx.com/prebuild
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9CD24ZHSRD1WQ8RPZPT8","",-1
"2025-11-24 18:16:18",1764008178082,"inventory.apexitsolutions.co/api/api/login","POST","",500,"j2s97-1764008177978-8bbc415df603","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1087,"iad1",146,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH9CD24ZHSRD1WQ8RPZPT8","",1
"2025-11-24 18:16:15",1764008175103,"inventory.apexitsolutions.co/api/api/login","POST","",-1,"v57np-1764008173897-37d3168f7172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  override existing env vars with { override: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  write to custom object with { processEnv: myObject }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  suppress all logs with { quiet: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH98DGN9MHD09J11DVAMJ7","",-1
"2025-11-24 18:16:14",1764008174000,"inventory.apexitsolutions.co/api/api/login","POST","",500,"v57np-1764008173897-37d3168f7172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1083,"iad1",144,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH98DGN9MHD09J11DVAMJ7","",1
"2025-11-24 18:16:12",1764008172582,"inventory.apexitsolutions.co/api/api/login","POST","",-1,"mc2sf-1764008171373-35a2cb8b9802","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",-1,"iad1",-1,-1,"[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  enable debug logging with { debug: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
[dotenv@17.2.3] injecting env (0) from backend/.env -- tip: ⚙️  enable debug logging with { debug: true }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🛠️  run anywhere with `dotenvx run -- yourcommand`
[DEBUG] Database Configuration:
Dialect: postgres
Host: aws-1-ap-northeast-2.pooler.supabase.com
Port: 5432
Database: postgres
User: postgres.yqzwfbufcmxzeqfbdlpf
SSL: true
SSL Reject Unauthorized: true
SSL Config: {
  ""require"": true,
  ""rejectUnauthorized"": true
}
Error: Please install pg package manually
    at ConnectionManager._loadDialectModule (/var/task/backend/node_modules/sequelize/lib/dialects/abstract/connection-manager.js:55:15)
    at new ConnectionManager (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/connection-manager.js:15:24)
    at new PostgresDialect (/var/task/backend/node_modules/sequelize/lib/dialects/postgres/index.js:13:30)
    at new Sequelize (/var/task/backend/node_modules/sequelize/lib/sequelize.js:194:20)
    at Object.<anonymous> (/var/task/backend/models/index.js:74:19)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3182)
    at Object..js (node:internal/modules/cjs/loader:1839:10)
    at Module.load (node:internal/modules/cjs/loader:1441:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1263:12)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH95YX5Y0H7Y3SGPXFER3Q","",-1
"2025-11-24 18:16:11",1764008171485,"inventory.apexitsolutions.co/api/api/login","POST","",500,"mc2sf-1764008171373-35a2cb8b9802","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","vercel-deploy","","lambda","/backend/server.js","inventory.apexitsolutions.co","inventory.apexitsolutions.co","dpl_6ibpUaJAQ8puz3gEFqiMitoA7zEy",1080,"iad1",145,2048,"","prj_lDoEi9FfSoQ7g3ULmUEpdLvMO42v","","","01KAVH95YX5Y0H7Y3SGPXFER3Q","",1
